,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
414,0.48979455,0.07331044,0.1851305,0.0037534852,2436.5700964926004,265923.0690241083,2117.324343602729,96190.57860238988,4774.86705381743,888685.414130711,0.1338294693783836,0.0020391585462512,6.068761e-05,0.01516838,0.00073742465,0.009385839,135.99917763157896,-51.30058,3248.361,91.1179,693.6794,-33.764687,546.1388,69.9305,251.97603,-12.93707,199.17203,23.175821,127.565994,-13.755631,158.76787,23.7831,71.7463,-14.731517,70.85377,10.696287,74.725555,-13.472491,52.827938,6.080384,51.853706,-14.718082,44.23103,1.6842011,50.054245,-7.2441134,45.5327,3.9613552,48.595,-2.6555943,65.89151,7.552985,87.406944,-0.13239107,63.75453,-0.72255474,43.713444
415,0.42384538,0.08250683,0.14012909,0.004069048,2397.144331496255,286465.0513243361,2346.2759232240423,63605.28765019174,5283.620203288138,953409.3707550886,0.1160096583768368,0.0025193927804222,-2.4730778e-05,0.0073882337,-0.00082513987,0.009307335,198.76802884615384,-81.904236,2106.22,94.720695,427.31454,-16.211037,264.41455,40.537342,172.03972,-12.241579,121.42705,28.193031,131.40442,-20.108301,74.68664,18.112103,60.194523,-14.630498,45.98412,14.179908,80.220665,-7.2731595,85.9909,13.656333,47.55096,-8.495124,51.813637,7.899787,58.42235,-4.828517,53.42237,5.1057014,44.218307,-5.877637,50.90832,2.075965,50.781322,-5.6626787,54.753372,-1.3687443,49.979004
416,0.46741277,0.09102125,0.20773114,0.01121178,2432.633894857948,603223.4540656627,2247.313109151918,109938.66266645955,4919.146176225348,1494158.5389750695,0.1103998997003093,0.0055640662682107,-3.6388487e-06,0.027664661,-0.00040005063,0.014573248,99.38401442307692,-88.141426,4404.591,77.38236,674.83484,-19.072306,577.311,51.598656,331.08023,-11.7594,217.43121,22.234468,209.3817,-4.727125,213.48965,20.125822,132.40285,-8.3214035,121.058365,14.612495,96.44405,-3.8051765,99.671585,8.59063,90.90521,-11.454931,89.952225,2.1611476,70.20937,-12.679551,94.98076,0.3943125,96.94758,0.9756024,124.52069,10.530947,138.58263,7.629914,128.44202,4.3913555,131.93866
417,0.48113084,0.08478305,0.19137202,0.0050939065,2145.045445045082,233909.03438855748,2358.7536603852536,81618.13757047236,4956.067376015081,981468.4847523916,0.0803745679862722,0.001795991559508,-4.093988e-07,0.012624417,-0.00050335727,0.015402007,99.38401442307692,-76.79857,2421.9207,98.390625,350.2696,-5.0479903,456.0975,49.339622,165.86177,-10.298393,148.67607,33.28461,120.90876,-9.9737,96.62899,17.609251,52.129623,-12.237133,51.732265,18.658957,62.540283,-10.978352,56.14915,11.509188,50.132282,-10.487104,50.023357,6.2597446,55.686745,-6.9740686,43.441673,2.4984546,45.19344,-4.8956013,43.25593,5.457154,50.45751,-1.8284397,64.158905,0.6430392,53.564487
418,0.4616843,0.0968019,0.16548869,0.0071475375,2677.201431475856,1002887.271220091,2337.294995034224,102798.125214105,5366.388973227233,1776668.0123678285,0.1457245746326372,0.010625078651365,-1.5216074e-05,0.008301103,-0.0001589101,0.014291995,143.5546875,-113.53241,4874.289,68.488365,1635.1357,-15.747566,729.182,56.377018,582.918,-8.181871,376.99954,27.015606,291.52374,-12.3755245,222.78891,20.661098,132.542,-12.6683,136.90187,15.433944,112.05996,-10.997763,112.27837,14.044762,98.81729,-12.50229,102.72846,7.4038095,79.52628,-13.326708,80.1144,-0.2417692,70.2668,-12.049074,81.636925,3.820072,86.13626,-2.6744127,95.33511,5.6393175,138.03485
419,0.43206802,0.09207694,0.22584656,0.011800171,2470.3099574009466,830431.9524627089,2410.202245489073,393101.5073281922,5255.716969076276,3624723.321196613,0.1001361749564965,0.0032102783158864,-0.0011597833,0.018279796,-0.0071527655,0.026847897,99.38401442307692,-64.75484,5821.9175,88.22647,750.6108,-10.355254,991.0015,41.795155,464.1774,-2.5577855,266.2985,22.908054,195.89417,-6.495011,224.7035,16.630516,117.10669,-5.802398,148.96928,13.089849,89.87827,-6.9133754,89.07403,3.0193248,65.344604,-9.770441,65.56088,2.3416917,57.645237,-7.051864,70.77061,3.197937,75.225586,1.7190007,92.60935,6.0806336,87.98864,0.36686367,88.625114,-3.036669,79.26407
420,0.49024966,0.082435325,0.17585227,0.0056667905,2678.1366853576533,467459.40176904143,2262.492874269033,93265.76490164587,5267.091429814385,1045048.1720979984,0.1080872667730085,0.0057515089184054,6.550256e-05,0.026344651,0.00038944828,0.00649354,117.45383522727272,-122.26182,4727.6475,50.57139,1042.5221,-27.801025,792.7687,66.58031,484.7203,-6.6053147,295.18234,32.071156,162.51518,-8.241498,244.5466,22.45073,128.85704,-6.9437165,153.7187,21.067606,119.8133,-6.176521,123.051476,13.646001,94.90118,-3.098721,137.7469,8.706402,94.43027,-2.9165342,99.20185,3.6900396,109.2106,0.28579843,175.72551,12.886931,181.60808,14.645563,202.43315,15.36167,225.66493
421,0.43007922,0.0843509,0.24181975,0.0053703077,2405.8304967073886,521800.9632018695,2268.6671783345378,90635.44939800438,4987.576131090487,1326514.0836213487,0.1197191608662026,0.0040816001019718,-5.527801e-05,0.02497956,-0.00034531284,0.018413011,99.38401442307692,-27.65653,1445.6082,94.36548,651.2571,-20.578146,481.08047,49.886654,294.28552,-14.699281,250.78134,23.853004,150.36581,-17.633308,122.38827,24.027565,68.16384,-15.8774605,68.14444,16.434723,63.94753,-10.63263,63.085598,13.892767,48.122066,-10.462795,54.43819,8.212202,57.407337,-10.292511,55.301975,5.016802,64.510574,-5.758277,77.41851,10.31377,76.468254,3.622611,95.05652,9.19917,103.608986
422,0.43952954,0.08663115,0.17348304,0.0062573752,2025.649761704388,507418.38546210487,2272.7370375092064,145428.78642534916,4603.509054161833,2149936.788763607,0.0753965916231631,0.002545449552464,-4.5375866e-05,0.012403297,-0.0011200024,0.01347544,99.38401442307692,-100.64651,5405.9175,110.216705,854.37396,1.0290091,430.9745,38.75422,271.5628,-14.497625,161.22215,20.640646,153.56937,-18.037575,191.15413,12.566879,113.47777,-14.129199,107.18768,15.096194,121.75399,-9.243371,82.18817,11.397926,57.110607,-9.50886,60.612602,8.637582,62.08166,-7.0989604,55.240936,2.9905367,53.259502,-4.5113316,60.429874,4.692607,52.241806,-4.1138387,63.08042,-2.7817705,61.380554
423,0.3810477,0.08254452,0.1904764,0.003100154,2240.2899868283803,250733.01431034144,2193.980955954706,64418.89431233335,4728.4366050065255,915711.3554608529,0.1066571653857308,0.0012994837034952,-1.5511941e-05,0.017381651,-0.0003550135,0.010510653,92.28515625,-44.723373,1259.0405,101.193695,333.5962,-26.262499,198.0921,52.928112,97.98022,-11.71543,141.67946,26.944754,71.07928,-13.282815,87.37356,20.712088,61.048676,-17.486723,50.558025,11.862879,44.839283,-10.666727,47.237232,8.381841,40.87056,-15.426938,37.06045,4.8783975,41.499523,-10.051117,40.722816,4.5640874,48.96519,-1.9918473,38.87483,7.9792347,39.143368,1.2123258,40.73594,1.3652085,45.67312
424,0.43086845,0.0852765,0.17854476,0.007642339,2517.793634723216,390899.2303126493,2163.2940652777365,175996.190602161,4926.498774198811,1551115.4867304382,0.1388595592855761,0.0031231450858311,-0.0018571857,0.007874778,-0.0031162517,0.019031052,103.359375,-63.147476,3960.2979,86.30365,619.409,-37.95675,807.68164,39.56944,381.73657,-16.530737,326.39066,21.098026,181.05252,-12.261162,213.5646,13.075492,96.299515,-12.380371,108.66885,16.627066,92.485374,-3.9949179,90.641045,8.840082,70.580315,-6.322554,72.875244,5.698435,56.128754,-6.304396,79.92523,2.3077388,93.74817,-0.8495546,100.57365,6.523471,77.041214,4.6868777,96.62109,4.4054775,87.045815
425,0.50733954,0.07888985,0.25150633,0.0073311487,2305.1541599308284,501897.24087899487,2226.9679384107358,91708.43463113382,4814.935798379495,1331396.472847185,0.1074248960750193,0.0045835490478445,-9.173465e-06,0.033313747,-0.0003480961,0.019929882,107.666015625,-44.338444,2313.2664,93.38643,603.71124,-22.309427,749.02936,48.852543,260.7577,-13.904016,210.32565,34.413067,130.94774,-6.32592,140.51385,25.873789,94.23976,-12.339952,74.268715,20.430222,61.403206,-5.7629786,69.926254,11.865527,55.147083,-11.55436,67.45467,10.151673,52.071262,-3.957819,72.049774,10.602381,77.692856,0.83757424,86.5633,9.2124815,87.866974,1.7233541,91.55515,-0.21945442,102.89892
426,0.47561157,0.09003788,0.16455324,0.006290357,3460.242899341846,1043542.4865353014,2917.556806341399,110813.35941706196,7021.890286786841,1732474.3656609885,0.1726850690462538,0.0116915545922075,-0.00038711395,0.011438465,-0.001077011,0.012322939,103.359375,-102.89939,4726.3555,30.651878,1140.4095,20.85029,865.3773,45.66796,349.61435,9.681037,279.532,8.775831,247.96254,1.5652864,313.2738,12.388126,183.17772,0.55941296,158.68674,5.1369996,103.39992,-2.7244706,87.77659,8.163298,95.92548,-1.3305277,85.0098,3.326149,74.18642,1.2415822,63.126923,3.23453,79.99526,-2.7110445,111.91072,5.748891,92.6423,-0.72384614,122.07418,2.7033617,88.29883
427,0.4280005,0.09637492,0.13499676,0.001794775,2639.343177514054,1083240.6302808423,2632.706008504962,216096.894440545,5633.429340662317,3264234.4605221497,0.1025435766563944,0.007402318998746,0.0006196931,0.0101520065,0.0011943623,0.0063636494,92.28515625,-109.31013,4277.419,76.754234,1350.1705,2.786183,673.5455,19.187449,313.01126,0.5631859,306.38208,8.245012,146.66216,-8.03061,207.2812,6.0124817,118.96143,-4.275914,93.70035,3.6560717,101.17381,-1.5355548,116.64662,2.6638358,97.01283,2.2838657,100.13804,2.864195,68.96081,-5.218628,79.345894,5.35988,81.39135,-6.171876,64.73349,2.2480874,64.41981,-2.4464092,54.143585,-5.9339814,70.083435
428,0.37452632,0.09261652,0.15451379,0.0012528367,2774.064291821946,861688.6474009892,2700.456104824819,167153.27396995018,5745.168508011891,3073887.086547317,0.1145214012954369,0.0043712863049508,0.0004238978,0.012211786,0.001164519,0.007209818,92.28515625,-83.2537,2499.8618,67.73527,1095.0713,1.2410202,778.028,29.653978,378.25522,12.586731,409.41632,5.6169643,281.85916,6.2087727,133.53795,8.087188,92.24165,-4.7669544,184.58762,7.666656,103.2458,-1.1727865,92.7386,4.248984,55.46716,1.9444283,57.93517,1.0314816,52.61279,2.3869326,53.54019,3.1086676,61.873375,-8.0600195,68.557655,1.6635858,63.14877,-1.6524816,43.815285,-3.2803755,48.177563
429,0.43942475,0.092909336,0.16663784,0.0030662226,3127.266400575875,930910.136515388,2853.664796591134,105661.35646220348,6389.138429974198,2269153.7467475277,0.115332927178899,0.0060415134363576,-0.0002506049,0.018589703,-0.0011968876,0.007284812,123.046875,-72.31159,2670.3875,57.15118,1064.9086,5.8386006,562.0203,25.909645,242.77892,6.706988,122.65895,11.402707,133.4712,5.0632772,113.00021,10.026865,115.24538,0.9482092,75.9612,8.561544,79.62944,-1.6964636,49.78923,6.0592165,54.03028,0.21398923,56.284737,5.043593,42.835682,-1.9047036,42.6134,6.2093773,50.614376,0.2189393,53.04317,4.175263,53.888664,0.29554924,47.282337,5.9076376,50.73618
430,0.5392329,0.06639366,0.19390872,0.00086908106,3725.2303491545617,276114.2752432624,3205.323089643452,38851.21172798641,7642.421897658062,401171.235439893,0.172685781008314,0.0023057930892697,-5.2400006e-05,0.019899862,-0.0013814153,0.007639618,89.10290948275862,-23.859095,1429.077,43.71672,291.4197,30.558304,262.96234,26.47368,135.36694,4.3383617,121.20712,21.920883,77.00021,2.5954418,68.63756,7.001879,36.676384,-1.4912325,52.416016,4.5795946,35.481827,0.41853642,32.24143,2.47088,23.988886,-4.068917,27.267916,-2.0178864,30.353804,-3.5649893,24.404842,-0.12549089,19.90248,-2.4735866,20.392752,-1.0351753,16.562416,-4.772616,15.399676,-2.6153932,16.596384
431,0.4798458,0.08207582,0.21307458,0.0035854103,3084.823803835227,554994.9404115384,2970.6179556585494,103306.6442884708,6779.025674825852,2160805.0688468404,0.1364436193885448,0.0064580019405503,-0.00015651085,0.02392107,-0.0011885143,0.011292377,99.38401442307692,-25.108788,1381.5844,60.825592,532.1105,-4.1871734,367.40656,14.848388,382.26892,6.795023,124.48539,6.0983343,134.23605,15.451296,127.995766,3.784735,147.9855,5.6598086,92.65815,10.247507,74.253746,0.8633308,72.35854,4.1838894,68.00178,0.9262049,63.532524,3.2527385,68.34941,0.21559037,55.676373,2.6983185,54.269707,0.7047307,63.101017,0.89628994,52.377106,0.3617592,47.20571,-0.0064072744,57.017918
432,0.47533038,0.08821424,0.13448663,0.0052137547,2145.8909456679403,950948.8940618736,2441.6699495371527,237543.5711016965,4529.893202670785,4008088.82671611,0.07872191436531,0.0043843899860053,-0.00029982664,0.010168402,-0.0011929444,0.00575473,99.38401442307692,-148.12135,4682.0854,90.56765,1364.6451,-0.2753234,613.23315,28.855238,377.36578,19.306164,255.15266,15.245031,174.60625,4.2814665,97.59764,15.519956,77.088,1.2726043,86.46024,11.129076,77.662575,8.849078,87.659615,6.316172,73.642334,1.6312523,40.871384,1.4264013,41.546177,-3.4119391,33.624012,1.1954081,34.12568,-0.72351325,38.630226,0.7817316,43.29166,-0.45094877,42.98598,1.7203565,66.53333
433,0.49971637,0.07838474,0.21406044,0.0030840605,2987.6879683477587,835767.673402703,2731.835588400628,189000.4357591851,6169.817589393029,2632000.471588808,0.1528155048076923,0.0077482884683552,-0.00017109052,0.026664225,-0.0012560388,0.0099865375,95.703125,-31.762894,2384.6594,59.701424,1162.4231,-2.744976,599.10657,33.420624,523.9535,13.097368,269.7907,9.410452,157.08292,-1.7237395,189.69316,14.170766,83.077774,3.080204,95.2063,6.734939,75.15329,1.0862203,78.09852,3.8186073,61.334953,1.6549314,48.348938,1.2265053,40.72164,-1.4983952,56.84846,-0.13912645,45.58385,-1.5426289,41.938385,1.7986809,37.99863,1.5474848,37.889782,-2.3022919,31.552933
434,0.4711407,0.081767306,0.22744754,0.0028079946,3191.91701574384,257976.003776433,2735.4354316436898,52372.88846118231,6355.537277747845,755796.5616053265,0.1693078753591954,0.0032391507031187,-7.348344e-05,0.020100776,-0.0012697409,0.015123186,198.76802884615384,5.6267824,997.54865,53.15753,299.5033,-9.091201,235.84505,26.983356,145.74945,0.5944695,164.41614,15.572928,74.65515,1.6008065,103.8665,7.68756,62.41008,4.9796963,68.250984,8.549695,66.33592,3.3433354,42.253887,8.50685,47.35831,1.0881996,37.68172,4.908385,34.574802,0.84711295,37.59329,3.3546793,39.413486,-2.9016843,41.137203,2.7760174,43.200706,-1.8038847,51.057724,-0.2859233,55.45031
435,0.52951264,0.085266925,0.19190107,0.0084654065,2827.45038695498,1105815.2773435938,2834.132128211682,166746.9515613729,6197.057852909483,2940094.551662883,0.103432186901341,0.0089503125474803,-0.00030318016,0.029984862,-0.0011212315,0.008874489,143.5546875,-100.84442,3069.9888,64.227585,1030.9973,12.814461,745.4534,26.545551,237.95877,12.6584,334.39194,12.176756,127.75513,2.396233,143.05602,18.495611,96.58166,1.5657251,87.917244,12.027026,98.132744,-1.5520722,75.41324,6.7103066,66.762054,3.8736312,65.10782,3.0808942,58.502766,1.7625954,54.60521,4.565472,42.789005,-2.3719351,42.813606,5.457307,50.113674,2.790429,44.085125,3.6488397,43.59557
436,0.5177563,0.07946324,0.08996205,0.004079748,2967.147962034428,1450731.860673879,2556.78709682479,309833.9442478316,5804.4461891867895,3622546.87606894,0.1218853574810606,0.0101358689333562,5.8582962e-08,0.007453356,4.61966e-05,0.0034276317,117.45383522727272,-218.08333,26046.521,40.82961,1784.6635,-14.313482,871.3002,33.910255,464.70993,12.158746,242.64716,13.611059,128.84193,5.877001,106.48157,7.524019,95.86992,5.3885093,78.50425,10.563416,98.83886,4.7587986,86.07031,6.447478,83.128654,6.524984,92.62319,5.527981,84.41914,2.595776,61.9594,-1.6815467,54.924313,-1.6427519,53.746437,3.3167622,62.0754,5.216411,75.9721,4.0430613,119.2321
437,0.4091633,0.09800512,0.15857546,0.016957963,3785.438539826745,1735144.5402570984,2835.096618004144,298714.5887112439,7074.1874001242895,4044434.245656144,0.2142260002367424,0.0146953411530309,-3.708185e-05,0.0044952948,2.756977e-05,0.033025444,143.5546875,-95.94046,6769.8887,30.268175,1899.384,2.6401815,1324.7909,12.595183,498.3478,-11.173503,446.2111,-2.2091284,427.19083,-3.6867647,259.34915,-7.669314,158.14066,-5.387625,147.69618,-0.7307738,101.11262,-4.0471606,94.72216,-3.0586395,82.867905,-4.9752517,85.405075,-3.2091753,77.461426,-4.2563944,89.93425,-2.6788945,82.86651,-3.5295167,94.96573,-0.41617727,84.74133,-2.9791667,164.17639,2.3001385,149.56842
438,0.39835155,0.09513824,0.2698501,0.019041779,2208.6579201189925,739227.6984009838,2215.0354836433503,592718.0626860096,4416.680186878552,3318002.57932004,0.097384366122159,0.002633858763564,0.0012433277,0.03625847,-0.002821059,0.02802716,184.5703125,-61.835876,19978.018,72.13108,1043.6129,-16.305073,746.02765,27.443157,583.0322,5.208806,276.9879,1.4985307,286.4888,3.9459925,134.53253,8.3317,157.48824,-2.1303647,138.0192,5.837354,95.7779,0.046645932,109.527985,-0.43664667,86.929855,-0.78647804,74.57513,-1.624675,71.73657,-0.07416271,53.774372,3.236944,51.95615,0.6892556,50.366287,1.0858523,47.05862,-1.1185856,49.249817,-3.2701938,62.16305
439,0.39278713,0.10158411,0.18449508,0.009057791,2693.217660233377,1562114.3493874022,2937.764861715688,271527.75885811256,5976.55684037642,5474228.0364799965,0.1115637576941287,0.0110171519624902,1.9211808e-05,0.014983877,3.4536697e-05,0.014731242,184.5703125,-120.94078,8754.53,77.27129,1484.7533,29.06561,1168.4468,10.437187,505.7945,3.5667598,316.78662,5.3683963,353.75076,5.1985555,271.73532,-0.8017179,225.22983,1.3497725,191.15414,2.302974,164.02228,3.0739121,117.6813,1.1976855,120.760124,-0.67196214,70.00738,-4.940569,74.065575,-0.06167852,70.755394,-4.4861,66.44093,-2.2154818,72.1212,-1.3785951,75.08003,-3.080928,102.22618,-7.357733,99.18172
440,0.34576976,0.0942061,0.13083652,0.010721615,2457.2400884350973,2099110.4528471176,2790.1561300662515,501683.7723319806,5319.818614612927,8263045.510589828,0.103500088778409,0.0135598346435005,2.8622562e-06,0.008959444,-2.9066861e-05,0.010893958,80.74951171875,-182.9864,10032.687,95.955444,2130.8738,43.948254,755.5039,13.522106,312.7367,5.9876814,243.80075,-3.019344,241.90067,3.083681,204.5716,-9.802795,142.46065,-3.7693412,139.9247,5.308352,142.5085,-1.0465811,124.833206,7.543806,129.89748,5.855525,104.817696,-0.29765427,112.26572,0.49955565,77.610985,0.7631256,91.92123,-5.5287404,95.24648,-5.2310967,91.24888,-3.3074722,90.1726,-5.085406,127.89938
441,0.42542815,0.091562815,0.18691297,0.011421139,2702.65367301592,702441.2673843674,2666.603374456729,153341.71858060115,5555.289084694602,2468908.2972641205,0.119366270123106,0.0045104601358031,-1.6145e-05,0.02320508,-3.5111182e-07,0.011738767,92.28515625,-77.00406,4500.1143,68.31946,1107.4331,-0.64739156,451.5766,30.70986,467.75464,3.9499156,413.4369,5.493636,174.61975,3.3855941,150.6684,3.0454912,162.48859,5.648922,127.899254,4.724795,77.60414,4.2856207,73.1635,3.46072,79.47678,2.8874722,74.530266,1.4367249,60.208702,-2.2967932,74.999275,-2.5643852,62.042187,-5.014582,58.652245,-3.964501,71.96014,-5.7228184,92.26488,-0.04020675,79.62607
442,0.44941142,0.09043341,0.24915487,0.0082482565,2896.9503121034454,982939.6861072154,2759.680802264642,150416.89463635796,6007.054054953836,2494873.2707515205,0.1017104640151515,0.0056572818011729,1.4862687e-05,0.04674773,-4.960232e-05,0.012679884,92.28515625,-74.73161,4315.89,48.89044,1124.3643,3.8210833,754.07416,36.29552,338.2579,12.96853,268.7094,13.447174,161.59146,9.112768,163.57727,12.724714,134.5275,2.4919138,119.396736,12.091033,101.04588,8.99561,95.38589,3.9080641,80.47295,4.785855,122.8237,1.4901079,93.13763,3.0510886,96.38026,4.4357505,102.33693,-4.1812606,65.22888,2.8459816,95.45955,2.7624748,125.297585,2.778491,111.634964
443,0.44465736,0.08961934,0.13636371,0.007954469,1846.323835897653,915260.633467598,2233.06935359647,466319.2679345352,3875.169067382813,4916954.851717467,0.0617561109138257,0.001553897653921,1.183216e-05,0.013540062,0.00018312565,0.0056130337,89.10290948275862,-154.78532,4977.1865,113.06958,1637.5378,-3.8357596,585.3487,18.290533,323.82263,13.33117,163.88654,8.434421,146.54576,8.840064,127.25928,11.33439,113.963684,8.993482,120.35131,10.143327,73.94906,6.199292,65.648,9.774344,76.16572,9.39089,41.09364,2.3398347,47.29958,2.9200807,46.968,7.5980115,56.577038,-2.6489346,56.0399,0.9039407,45.575912,0.5023126,39.81797,0.80382013,43.662666
444,0.3543636,0.08958767,0.039173033,0.0010786296,2507.355264302279,1182905.025542387,2322.7197547263577,277993.3977928511,4457.421985973011,4049589.350868343,0.1407455906723485,0.0087068762721218,0.00013812535,0.0017575265,0.00014832703,0.0004238699,117.45383522727272,-268.93674,7792.2983,79.90777,2191.0608,-16.974985,1638.7201,19.053913,357.30917,2.3454297,255.35857,-7.1083302,352.50894,4.773146,207.5319,-7.59437,144.23253,-10.017847,129.4162,10.818717,174.94797,-2.7683132,113.83712,-5.4811974,149.09192,2.299792,101.57825,-6.888412,80.75988,0.39215338,83.60507,-1.9245324,95.43179,-8.534197,95.053955,-3.2074516,93.178375,-4.3392024,76.97528,-1.4619552,112.3092
445,0.39278713,0.10158411,0.18449508,0.009057791,2693.217660233377,1562114.3493874022,2937.764861715688,271527.75885811256,5976.55684037642,5474228.0364799965,0.1115637576941287,0.0110171519624902,1.9211808e-05,0.014983877,3.4536697e-05,0.014731242,184.5703125,-120.94078,8754.53,77.27129,1484.7533,29.06561,1168.4468,10.437187,505.7945,3.5667598,316.78662,5.3683963,353.75076,5.1985555,271.73532,-0.8017179,225.22983,1.3497725,191.15414,2.302974,164.02228,3.0739121,117.6813,1.1976855,120.760124,-0.67196214,70.00738,-4.940569,74.065575,-0.06167852,70.755394,-4.4861,66.44093,-2.2154818,72.1212,-1.3785951,75.08003,-3.080928,102.22618,-7.357733,99.18172
446,0.49239305,0.08304523,0.22798368,0.01795102,2306.891059613657,903129.8493074132,2601.3033684905336,205751.04059533647,5000.432768996519,3716745.603346899,0.0914709765322892,0.0040361243259098,-1.897876e-05,0.023749392,4.3783777e-05,0.025418883,95.703125,-75.62651,4635.198,91.01366,1078.8508,9.83432,691.8391,25.111555,257.06992,11.793615,220.28423,10.168802,109.673515,0.11760903,112.23129,8.224964,101.13315,1.6325192,96.61421,0.48827586,91.40602,1.8103347,62.40185,5.4946136,74.51719,1.3010277,60.624554,1.144948,42.83495,-1.1759856,68.720924,0.3903069,40.233868,-1.2030307,61.342144,-2.0509996,32.52413,-1.1986287,28.63988,-2.6345057,38.954685
447,0.4494163,0.09492505,0.24700375,0.014613781,3235.5558089828182,1284765.3614018778,3272.050585779482,150883.7027615087,7337.784528621664,2667307.4809740004,0.1092975849526295,0.0092289819330307,-1.1984731e-06,0.040158253,-0.00016240955,0.016126398,95.703125,-76.705734,3625.7542,52.78695,745.25287,34.63606,525.3496,26.197575,297.67422,16.664793,254.79121,11.354165,183.4064,5.861285,130.28787,6.9141855,143.42484,3.6776621,113.16109,-0.95861554,102.4954,3.87444,91.0495,4.487364,76.65217,0.6391594,73.431526,5.4336534,66.45901,4.1947055,54.66584,0.81152654,51.390606,1.6309175,46.375145,0.69367623,37.713154,-2.8054793,32.428127,-3.40806,42.047993
448,0.41653615,0.088974394,0.23028027,0.012418146,2345.299206533456,857674.2387983815,2682.1388437503183,279938.32527234306,5395.29142800174,3649756.724362754,0.0775105888679427,0.0023901401195106,3.912577e-06,0.028907292,0.00075127714,0.014247349,95.703125,-87.56048,8917.725,79.35381,979.7997,25.052843,376.2356,45.152496,278.43008,11.185015,141.43428,18.171783,77.73753,3.5164936,68.278015,6.999547,42.63038,1.2637459,58.15561,2.3608534,56.368576,-1.7756817,41.96461,-0.008662579,26.86683,-2.7024157,30.090149,-0.4837994,24.406153,-5.2555757,27.576893,-3.8656323,22.984444,-2.5043306,26.839108,-4.674292,19.229387,-4.9827003,18.260378,-4.4252176,23.297024
449,0.4840443,0.08512068,0.28870907,0.0059530498,3085.556031320864,628034.5877728501,3055.731572291853,97268.8563777772,6683.578172581932,1408602.0955955568,0.1087371755365429,0.0034151543264059,-9.76321e-06,0.05441877,5.943498e-05,0.0139079755,129.19921875,-44.586338,2651.281,41.58716,567.5796,29.919216,568.96344,51.87193,298.56845,12.878272,296.47974,13.72171,113.838264,7.9571733,190.55641,9.288721,86.49015,8.39591,117.76618,1.9085698,68.99812,1.1404614,79.75725,4.559788,65.70895,5.519351,53.338184,1.3191726,37.25573,2.3586175,33.614315,-0.8025534,34.235207,-4.256165,40.78695,-3.574641,33.21629,-3.8377788,44.360348,-4.442885,46.9485
450,0.4269706,0.09593956,0.27367225,0.010577342,1683.4272322978072,648886.4489520985,2427.648677637542,349489.70435776847,3618.5440382105567,4806833.131725432,0.0424302433778035,0.0009610985417768,-1.11706e-05,0.048637733,0.00023702832,0.01648835,99.38401442307692,-114.05457,4385.9644,110.12894,1221.9696,17.897541,790.1597,37.944332,310.8818,27.98762,319.87732,1.4057869,199.1034,15.552603,166.65175,1.4244987,113.541245,7.359582,91.38932,-3.319526,105.010414,8.256998,84.05101,-0.18890655,64.63161,0.6798427,78.18086,3.343378,56.316982,-2.4709635,47.46062,0.7678118,41.233437,-4.851185,38.655952,-2.3955529,44.046753,-3.285419,45.76848,-4.608737,45.48206
451,0.39349404,0.09352374,0.24395056,0.00758553,2500.46755388307,1244852.1135684045,2578.1862638718007,223496.2255153567,5294.528361097013,3670921.618718511,0.0995032597399458,0.0075101878106347,3.010081e-06,0.034961883,-8.392462e-06,0.015481468,103.359375,-78.70536,4961.666,73.10555,1524.9666,21.826069,977.0668,49.19616,346.58337,3.1053555,261.68417,18.316319,106.556854,1.8645644,107.65722,8.3988495,70.748856,1.4265051,69.92491,4.2215204,80.21823,-1.3166568,50.853165,1.2564663,56.329338,-3.0075817,52.00147,1.8005414,40.65311,-1.8447683,39.6786,-0.99980146,42.855026,-1.9077119,56.123207,-2.641298,53.533653,-4.7969174,40.417763,-4.8740335,43.834988
452,0.4612352,0.08964072,0.109974444,0.00161812,2595.99496745913,1372929.6779237348,2881.828145437719,238322.0029953855,5859.520974568591,4525915.322418296,0.0823303364269141,0.0042317459177676,6.1554397e-06,0.0053039347,-8.34113e-06,0.0047054444,103.359375,-146.45955,4865.854,81.55766,1184.648,31.96333,489.93677,22.411772,212.92827,5.077597,177.51096,13.6172695,114.932755,6.487694,105.09741,8.408617,98.07927,4.4354043,82.830086,4.9975214,67.737564,1.8295834,51.926273,2.8662937,38.342506,4.52971,46.833714,3.8548667,51.94203,1.336745,46.723614,1.2318839,48.77854,0.57961595,45.244617,-0.16625892,29.559847,-0.65098315,32.111156,-0.082221255,42.19979
